Taxpayer_ID,Age,Profession,City,Annual_Income,Declared_Expenses,Investment_Claims,Late_Filing_Count,Previous_Penalty,Expense_Ratio,Investment_Ratio,Total_Claims_Ratio,Risk_Score_Manual,Fraud_Label,Profession_Enc,City_Enc,Anomaly_Flag,Fraud_Probability,Risk_Level
TXP11319,48,Business Owner,Delhi,943309,458919,20475,1,0,0.48649912170879317,0.021705506891167157,0.5082046285999604,0,0,2,3,0,0.0,
TXP11320,66,Architect,Pune,549853,498440,11357,1,0,0.9064968273338511,0.020654611323390068,0.9271514386572411,1,0,1,9,0,0.274,Low
TXP11321,63,Lawyer,Ahmedabad,655436,539484,102738,8,1,0.8230918045392686,0.15674756955675306,0.9798393740960216,3,0,7,0,0,0.366,Medium
TXP11322,65,Teacher,Pune,357334,137420,56123,0,0,0.3845701780407126,0.1570603413053334,0.541630519346046,0,0,9,9,0,0.016,Low
TXP11323,48,Freelancer,Pune,387155,218598,62725,0,0,0.5646265707533159,0.16201521354496262,0.7266417842982784,0,0,6,9,0,0.004,Low
TXP11324,62,Accountant,Hyderabad,467538,204701,87618,1,0,0.4378275134855349,0.18740294906510274,0.6252304625506376,0,0,0,4,0,0.004,Low
TXP11325,58,Engineer,Delhi,441179,443342,18186,6,1,1.0049027718907746,0.04122136366418166,1.0461241355549562,3,1,5,3,0,0.998,High
TXP11326,26,Teacher,Kolkata,307069,367526,18963,0,0,1.1968840879411469,0.06175484988715891,1.2586389378283056,1,0,9,6,0,0.182,Low
TXP11327,60,Doctor,Chennai,1024299,350557,187109,0,0,0.3422408886467721,0.1826702945136137,0.5249111831603858,0,0,4,2,0,0.002,Low
TXP11328,67,Pharmacist,Lucknow,433897,180582,22520,1,1,0.4161863299354455,0.05190171861063801,0.4680880485460835,1,1,8,7,0,0.654,High
TXP11329,67,Doctor,Delhi,697012,689104,99534,1,0,0.9886544277573414,0.14280098477501105,1.1314554125323524,1,0,4,3,0,0.05,Low
TXP11330,53,Accountant,Jaipur,504330,192516,58241,1,0,0.3817262506692047,0.11548192651636825,0.4972081771855729,0,0,0,5,0,0.006,Low
TXP11331,61,Teacher,Pune,370339,191203,12952,1,0,0.516291829917994,0.03497336224378205,0.551265192161776,0,0,9,9,0,0.004,Low
TXP11332,57,Pharmacist,Kolkata,545624,259155,38928,0,0,0.4749699426711435,0.07134583522718942,0.546315777898333,0,0,8,6,0,0.008,Low
TXP11333,35,Engineer,Hyderabad,200000,85356,22733,0,1,0.42678,0.113665,0.540445,1,0,5,4,0,0.038,Low
TXP11334,42,Engineer,Bangalore,753245,164099,130630,2,0,0.21785607604431492,0.1734229898638557,0.39127906590817063,0,0,5,1,0,0.0,
TXP11335,60,Doctor,Lucknow,1087273,572098,160217,0,1,0.5261769583168164,0.14735673561285895,0.6735336939296754,1,0,4,7,0,0.036,Low
TXP11336,67,Engineer,Lucknow,442472,252721,58379,0,0,0.5711570449655572,0.13193829214051964,0.7030953371060767,0,0,5,7,0,0.004,Low
TXP11337,40,Engineer,Chennai,454155,96114,49632,1,1,0.2116325923968689,0.10928427519239026,0.3209168675892592,1,0,5,2,0,0.046,Low
TXP11338,33,Business Owner,Bangalore,1019898,377064,75230,0,0,0.36970755899119323,0.07376227818860318,0.44346983717979643,0,0,2,1,0,0.0,
TXP11339,35,Engineer,Ahmedabad,486599,129678,20176,2,1,0.26649869810665455,0.04146329934915608,0.30796199745581065,1,0,5,0,0,0.1,Low
TXP11340,39,Doctor,Bangalore,844785,992067,79100,0,1,1.1743425842078161,0.09363329131080689,1.267975875518623,2,1,4,1,1,0.934,High
TXP11341,47,Consultant,Pune,399625,189715,10043,1,0,0.4747325617766656,0.025131060369096028,0.49986362214576163,0,0,3,9,0,0.0,
TXP11342,42,Accountant,Pune,438207,93512,25411,0,0,0.21339686495195193,0.057988576175186615,0.2713854411271385,0,0,0,9,0,0.008,Low
TXP11343,31,Lawyer,Pune,1284799,699781,125713,0,0,0.5446618498302069,0.09784643356665128,0.6425082833968582,0,0,7,9,0,0.006,Low
TXP11344,54,Lawyer,Pune,667945,154587,63687,0,1,0.23143672008922891,0.09534767084116207,0.32678439093039097,1,0,7,9,0,0.03,Low
TXP11345,44,Pharmacist,Delhi,624342,317644,17464,2,0,0.5087660288751998,0.02797184876237703,0.5367378776375769,0,0,8,3,0,0.002,Low
TXP11346,40,Engineer,Lucknow,653300,232340,82335,3,0,0.35564059390785246,0.12602938925455381,0.4816699831624062,0,0,5,7,0,0.0,
TXP11347,46,Architect,Bangalore,360517,107334,42881,0,1,0.2977224374994799,0.11894307341956135,0.41666551091904125,1,0,1,1,0,0.026,Low
TXP11348,60,Freelancer,Lucknow,545299,524031,18572,2,0,0.9609975444664304,0.03405837898107277,0.9950559234475032,1,0,6,7,0,0.026,Low
TXP11349,39,Doctor,Jaipur,776466,175035,147349,1,0,0.2254251956943382,0.18976877287608215,0.41519396857042035,0,0,4,5,0,0.0,
TXP11350,29,Pharmacist,Bangalore,454453,203527,17218,3,0,0.44785049279023353,0.037887306278096965,0.4857377990683305,0,0,8,1,0,0.0,
TXP11351,31,Engineer,Delhi,636743,253228,110710,2,0,0.39769263266341365,0.17386920625746966,0.5715618389208833,0,0,5,3,0,0.004,Low
TXP11352,48,Doctor,Jaipur,894926,183404,17948,0,0,0.20493761495363863,0.02005528948762244,0.22499290444126108,0,0,4,5,0,0.008,Low
TXP11353,41,Consultant,Lucknow,877366,176099,156882,1,0,0.20071327131436595,0.1788102114738889,0.3795234827882548,0,0,3,7,0,0.0,
TXP11354,48,Freelancer,Jaipur,626737,642165,14759,7,1,1.0246163861396407,0.023548952750515766,1.0481653388901564,3,1,6,5,0,0.994,High
TXP11355,35,Business Owner,Chennai,1363254,660762,213221,0,0,0.4846947083962343,0.15640592288744432,0.6411006312836786,0,0,2,2,1,0.006,Low
TXP11356,38,Engineer,Jaipur,393654,185153,33501,0,0,0.47034451574225083,0.08510265359935375,0.5554471693416045,0,0,5,5,0,0.0,
TXP11357,49,Teacher,Bangalore,321581,56692,137346,3,0,0.176291509759594,0.4270961281916531,0.6033876379512472,1,0,9,1,0,0.074,Low
TXP11358,64,Freelancer,Pune,891457,358474,502065,3,0,0.4021214708056586,0.5631959814102082,0.9653174522158668,1,0,6,9,1,0.206,Low
TXP11359,49,Lawyer,Pune,1081122,1231848,35421,2,0,1.1394162730940633,0.032763184913451024,1.1721794580075144,1,0,7,9,1,0.09,Low
TXP11360,55,Lawyer,Ahmedabad,1492321,830753,236012,3,0,0.5566851903846425,0.15815096081875146,0.7148361512033939,0,0,7,0,1,0.034,Low
TXP11361,33,Doctor,Lucknow,1079086,602348,35421,2,0,0.5582020339435411,0.0328250018997559,0.591027035843297,0,0,4,7,0,0.0,
TXP11362,39,Engineer,Chennai,636270,295359,239368,0,0,0.46420387571314065,0.3762050701746114,0.8404089458877521,1,0,5,2,0,0.022,Low
TXP11363,30,Consultant,Bangalore,804253,455838,23464,0,0,0.5667843327908009,0.02917489894349166,0.5959592317342925,0,0,3,1,0,0.0,
TXP11364,40,Accountant,Bangalore,546341,281449,58064,0,0,0.5151526244598154,0.1062779472893303,0.6214305717491457,0,0,0,1,0,0.004,Low
TXP11365,46,Pharmacist,Hyderabad,326219,170561,48980,0,1,0.522842017172513,0.1501445348063724,0.6729865519788854,1,0,8,4,0,0.136,Low
TXP11366,49,Accountant,Mumbai,551804,224235,50095,0,0,0.40636711585997926,0.09078404650926779,0.49715116236924706,0,0,0,8,0,0.0,
TXP11367,44,Freelancer,Lucknow,631601,181728,336397,1,0,0.2877259535687879,0.532609986367976,0.8203359399367639,1,0,6,7,0,0.038,Low
TXP11368,45,Lawyer,Bangalore,750090,186029,117491,2,0,0.2480089055979949,0.1566358703622232,0.4046447759602181,0,0,7,1,0,0.0,
TXP11369,30,Accountant,Kolkata,591195,175726,95284,2,1,0.2972386437639019,0.16117186376745404,0.458410507531356,1,0,0,6,0,0.098,Low
TXP11370,37,Engineer,Bangalore,727738,314981,135421,1,0,0.4328219771401246,0.18608482723177847,0.618906804371903,0,0,5,1,0,0.002,Low
TXP11371,38,Lawyer,Hyderabad,672579,153143,58991,3,1,0.2276951852496138,0.08770865578616044,0.31540384103577424,1,1,7,4,0,0.622,Medium
TXP11372,30,Teacher,Jaipur,322921,86022,184584,1,0,0.26638713493393124,0.5716072971407867,0.8379944320747179,1,1,9,5,0,0.65,Medium
TXP11373,32,Pharmacist,Delhi,398208,143604,33992,2,0,0.3606256027000964,0.08536242365798778,0.4459880263580842,0,0,8,3,0,0.002,Low
TXP11374,31,Business Owner,Delhi,871133,222027,57734,0,0,0.25487152937611135,0.06627461019155513,0.32114613956766647,0,0,2,3,0,0.0,
TXP11375,46,Engineer,Kolkata,406859,168801,63138,0,0,0.4148882045131114,0.15518398265738254,0.5700721871704939,0,0,5,6,0,0.0,
TXP11376,52,Doctor,Kolkata,619910,350515,50297,2,0,0.5654288525753739,0.08113597135067993,0.6465648239260537,0,0,4,6,0,0.002,Low
TXP11377,41,Engineer,Ahmedabad,812918,395598,78907,0,0,0.4866394888537343,0.09706637077786444,0.5837058596315987,0,0,5,0,0,0.008,Low
TXP11378,54,Teacher,Delhi,295071,132750,27341,1,0,0.44989172097562957,0.0926590549393197,0.5425507759149493,0,0,9,3,0,0.002,Low
TXP11379,53,Freelancer,Jaipur,468968,193320,69538,0,0,0.41222428822435647,0.14827877381825624,0.5605030620426127,0,0,6,5,0,0.0,
TXP11380,62,Pharmacist,Delhi,449713,166203,83288,1,0,0.3695757071732416,0.18520256252320924,0.5547782696964508,0,0,8,3,0,0.0,
TXP11381,58,Doctor,Mumbai,1035773,242322,145024,3,0,0.23395280626160364,0.14001523499840215,0.3739680412600058,0,0,4,8,0,0.012,Low
TXP11382,41,Teacher,Lucknow,428669,236890,44960,0,0,0.5526175207444438,0.1048827883518519,0.6575003090962958,0,0,9,7,0,0.0,
TXP11383,65,Teacher,Delhi,401844,105219,219966,2,1,0.26184041568369815,0.5473915250694299,0.8092319407531281,2,1,9,3,0,0.97,High
TXP11384,62,Business Owner,Pune,1322453,252706,179026,0,0,0.19108883264660445,0.13537418721119013,0.3264630198577946,0,0,2,9,0,0.014,Low
TXP11385,40,Teacher,Ahmedabad,336136,163868,10389,0,0,0.4875050574767356,0.030907132827188995,0.5184121903039246,0,0,9,0,0,0.0,
TXP11386,37,Business Owner,Hyderabad,723250,165643,26918,0,0,0.22902592464569652,0.037218112685793295,0.2662440373314898,0,0,2,4,0,0.002,Low
TXP11387,54,Business Owner,Kolkata,1977411,627537,53044,1,0,0.3173528416702446,0.026824974676483544,0.3441778163467281,0,0,2,6,1,0.006,Low
TXP11388,47,Engineer,Mumbai,486049,79093,49687,0,0,0.16272639178354445,0.10222631874564087,0.26495271052918534,0,0,5,8,0,0.0,
TXP11389,58,Freelancer,Kolkata,549546,116328,92682,1,0,0.21168018691792861,0.16865194178467316,0.3803321287026018,0,0,6,6,0,0.006,Low
TXP11390,67,Engineer,Ahmedabad,758934,172992,435997,0,0,0.22794076955308368,0.5744860554409211,0.8024268249940048,1,0,5,0,1,0.076,Low
TXP11391,57,Business Owner,Bangalore,977887,170626,87177,0,0,0.1744843729387956,0.08914833718006272,0.2636327101188583,0,0,2,1,0,0.002,Low
TXP11392,26,Accountant,Mumbai,653801,291265,308476,1,0,0.44549488299956713,0.4718194068225653,0.9173142898221324,1,0,0,8,0,0.086,Low
TXP11393,60,Teacher,Chennai,395852,208476,67549,0,0,0.526651374756222,0.1706420581429423,0.6972934328991643,0,0,9,2,0,0.0,
TXP11394,66,Architect,Mumbai,926474,294611,129436,0,0,0.3179916543799394,0.13970818393176712,0.4576998383117065,0,0,1,8,0,0.012,Low
TXP11395,63,Architect,Ahmedabad,574904,312494,39107,0,0,0.5435585767362899,0.06802353088515647,0.6115821076214464,0,0,1,0,0,0.002,Low
TXP11396,49,Consultant,Hyderabad,518544,127564,21295,1,0,0.2460041963652072,0.0410669104261162,0.2870711067913234,0,0,3,4,0,0.002,Low
TXP11397,46,Teacher,Mumbai,319670,94758,7317,1,0,0.29642443770137955,0.022889229517940375,0.3193136672193199,0,1,9,8,0,0.664,High
TXP11398,67,Freelancer,Ahmedabad,481328,104848,18897,0,1,0.21783066848386132,0.039260130306152975,0.2570907987900143,1,0,6,0,0,0.066,Low
TXP11399,62,Teacher,Jaipur,353492,151737,25687,0,0,0.42925158136534913,0.07266642526563544,0.5019180066309846,0,0,9,5,0,0.0,
TXP11400,38,Consultant,Lucknow,679181,230202,81041,0,0,0.33894057695960284,0.11932165357982628,0.4582622305394291,0,0,3,7,0,0.0,
TXP11401,27,Accountant,Delhi,359080,152960,11318,0,0,0.42597749805057367,0.031519438565222234,0.45749693661579593,0,0,0,3,0,0.014,Low
TXP11402,52,Pharmacist,Jaipur,547048,269559,24355,2,0,0.49275200713648526,0.04452077331422471,0.53727278045071,0,0,8,5,0,0.004,Low
TXP11403,45,Architect,Ahmedabad,965575,381948,50783,2,1,0.39556533671646427,0.05259353235118971,0.448158869067654,1,0,1,0,0,0.078,Low
TXP11404,48,Freelancer,Pune,519637,224708,69504,1,1,0.43243264047787205,0.13375490967733245,0.5661875501552045,1,0,6,9,0,0.058,Low
TXP11405,36,Engineer,Bangalore,691370,394677,90460,0,0,0.5708622011368731,0.13084166220692248,0.7017038633437956,0,0,5,1,0,0.016,Low
TXP11406,41,Engineer,Delhi,685866,195183,81712,1,0,0.28457891191573864,0.11913697427777438,0.403715886193513,0,0,5,3,0,0.0,
TXP11407,56,Consultant,Pune,821468,255988,53469,2,0,0.31162260733223934,0.06508957135274898,0.37671217868498835,0,0,3,9,0,0.0,
TXP11408,39,Engineer,Hyderabad,739749,349876,64211,1,0,0.4729658303018997,0.08680106360400622,0.559766893905906,0,0,5,4,0,0.0,
TXP11409,65,Consultant,Kolkata,821167,349067,30715,2,1,0.42508649275969446,0.03740408467461551,0.46249057743430994,1,0,3,6,0,0.062,Low
TXP11410,67,Teacher,Chennai,331239,76297,20127,1,0,0.23033821500487564,0.06076277249961508,0.2911009875044907,0,0,9,2,0,0.0,
TXP11411,25,Accountant,Delhi,470401,399597,85418,7,1,0.8494816124965721,0.18158549833014812,1.0310671108267202,3,1,0,3,0,0.994,High
TXP11412,58,Architect,Jaipur,610164,219980,119802,0,0,0.3605260225119804,0.19634393376207052,0.5568699562740509,0,0,1,5,0,0.008,Low
TXP11413,65,Business Owner,Bangalore,1325651,449031,680429,1,0,0.3387248981821007,0.5132791360622064,0.8520040342443072,1,0,2,1,1,0.114,Low
TXP11414,57,Teacher,Pune,331035,76212,153070,0,1,0.2302233902759527,0.46239823583608985,0.6926216261120426,2,1,9,9,0,0.924,High
TXP11415,53,Teacher,Ahmedabad,368860,208772,50051,1,0,0.5659925174863092,0.13569104809412785,0.701683565580437,0,0,9,0,0,0.002,Low
TXP11416,36,Accountant,Delhi,593915,292825,15427,2,0,0.49304193361002835,0.02597509744660431,0.5190170310566327,0,0,0,3,0,0.02,Low
TXP11417,36,Freelancer,Kolkata,574976,210792,114660,2,0,0.36661008459483524,0.19941701914514692,0.5660271037399822,0,0,6,6,0,0.008,Low
TXP11418,41,Engineer,Ahmedabad,792419,361364,29962,0,0,0.4560264203659932,0.03781080463744559,0.49383722500343885,0,0,5,0,0,0.004,Low
TXP11419,55,Architect,Pune,662481,366866,94652,0,1,0.5537758818743481,0.14287504094457049,0.6966509228189186,1,0,1,9,0,0.08,Low
TXP11420,55,Architect,Bangalore,440755,93121,28874,0,1,0.2112761057730485,0.06551031752334063,0.27678642329638914,1,0,1,1,0,0.002,Low
TXP11421,58,Lawyer,Mumbai,813723,756907,73687,1,1,0.9301777140378237,0.09055538555503531,1.020733099592859,2,1,7,8,0,0.956,High
TXP11422,62,Freelancer,Kolkata,456609,180002,62221,2,0,0.3942147439056173,0.13626757247448035,0.5304823163800977,0,0,6,6,0,0.004,Low
TXP11423,52,Teacher,Ahmedabad,239853,122218,23641,1,0,0.5095537683497809,0.09856453744585225,0.6081183057956332,0,0,9,0,0,0.0,
TXP11424,52,Lawyer,Kolkata,1247166,207422,81188,0,0,0.16631466861668776,0.06509799016329823,0.23141265877998599,0,0,7,6,0,0.004,Low
TXP11425,67,Pharmacist,Hyderabad,514237,304843,41241,3,0,0.5928064297201485,0.08019842990683285,0.6730048596269813,0,0,8,4,0,0.026,Low
TXP11426,39,Doctor,Ahmedabad,876270,310819,71397,3,0,0.3547068825818526,0.08147831147933857,0.43618519406119116,0,0,4,0,0,0.0,
TXP11427,67,Engineer,Delhi,804828,250827,155072,0,0,0.31165292460003874,0.1926771931394037,0.5043301177394425,0,0,5,3,0,0.008,Low
TXP11428,33,Teacher,Mumbai,312191,87952,51121,1,0,0.2817249696499899,0.16374911512503562,0.44547408477502554,0,0,9,8,0,0.0,
TXP11429,53,Teacher,Mumbai,384442,87829,39420,1,0,0.22845838904178004,0.10253822423148355,0.3309966132732636,0,0,9,8,0,0.0,
TXP11430,48,Business Owner,Chennai,1156054,585204,64701,1,0,0.506208187506812,0.05596710880287599,0.562175296309688,0,0,2,2,0,0.002,Low
TXP11431,62,Freelancer,Kolkata,422386,244957,70108,3,0,0.5799363615271339,0.16598088004810765,0.7459172415752416,0,0,6,6,0,0.0,
TXP11432,43,Business Owner,Jaipur,891123,299542,43034,0,1,0.33613990436785945,0.04829187441015438,0.3844317787780138,1,0,2,5,0,0.006,Low
TXP11433,28,Business Owner,Mumbai,1866241,1079787,108023,1,0,0.5785892604438548,0.057882663600253126,0.6364719240441079,0,0,2,8,1,0.04,Low
TXP11434,24,Doctor,Mumbai,724899,377461,353102,1,0,0.5207084021360217,0.4871051001587807,1.0078135022948025,1,0,4,8,1,0.036,Low
TXP11435,53,Accountant,Hyderabad,619946,227193,110637,2,1,0.3664722411306791,0.17846231768573392,0.5449345588164131,1,0,0,4,0,0.124,Low
TXP11436,26,Engineer,Lucknow,318748,144492,13936,2,0,0.4533110795989308,0.043721058641936573,0.4970321382408674,0,0,5,7,0,0.002,Low
TXP11437,37,Engineer,Hyderabad,776998,268641,32635,3,0,0.3457422026826324,0.04200139511298613,0.3877435977956185,0,0,5,4,0,0.0,
TXP11438,53,Teacher,Hyderabad,413132,165841,44996,1,0,0.40142375802406977,0.10891434214730401,0.5103381001713738,0,0,9,4,0,0.0,
TXP11439,27,Engineer,Lucknow,614615,108246,42871,2,0,0.17612001008761582,0.0697526093570772,0.24587261944469302,0,0,5,7,0,0.002,Low
TXP11440,41,Lawyer,Kolkata,843264,390699,103191,0,0,0.463317537568306,0.12237093010018214,0.5856884676684881,0,0,7,6,0,0.012,Low
TXP11441,60,Engineer,Ahmedabad,660000,114688,66854,0,1,0.17376969696969696,0.1012939393939394,0.27506363636363634,1,0,5,0,0,0.02,Low
TXP11442,48,Pharmacist,Bangalore,728879,377332,71643,0,0,0.5176881210735939,0.09829203475473981,0.6159801558283337,0,0,8,1,0,0.006,Low
TXP11443,24,Pharmacist,Jaipur,323676,168708,12997,2,0,0.521224928632336,0.04015435188274694,0.561379280515083,0,0,8,5,0,0.002,Low
TXP11444,38,Business Owner,Mumbai,1512810,1415545,68664,8,1,0.9357057396500552,0.045388383207408727,0.9810941228574639,3,1,2,8,1,0.966,High
TXP11445,32,Architect,Chennai,504141,149048,84591,0,0,0.29564744783701385,0.16779234380857735,0.46343979164559124,0,0,1,2,0,0.0,
TXP11446,38,Freelancer,Jaipur,447012,163869,80220,0,0,0.36658747416176746,0.17945826957665567,0.5460457437384232,0,0,6,5,0,0.0,
TXP11447,47,Business Owner,Ahmedabad,1100847,460702,68520,2,0,0.41849775672732,0.062242981994773114,0.48074073872209305,0,0,2,0,0,0.006,Low
TXP11448,27,Doctor,Lucknow,714336,644342,28875,1,0,0.9020152981230122,0.040422154280338664,0.9424374524033508,1,0,4,7,0,0.014,Low
TXP11449,35,Freelancer,Jaipur,448430,186824,13280,3,0,0.4166179782797761,0.029614432575875833,0.44623241085565196,0,0,6,5,0,0.0,
TXP11450,60,Freelancer,Mumbai,279874,79485,36241,0,0,0.28400280126056726,0.12949041354323731,0.4134932148038046,0,0,6,8,0,0.002,Low
TXP11451,60,Business Owner,Jaipur,1611672,1416984,239758,5,1,0.8792012270486799,0.14876352012071936,1.0279647471693993,3,1,2,5,1,0.998,High
TXP11452,66,Freelancer,Bangalore,200000,30227,17421,0,0,0.151135,0.087105,0.23824,0,0,6,1,1,0.004,Low
TXP11453,29,Teacher,Lucknow,382385,74763,54429,0,0,0.19551760660067732,0.14234083449926122,0.33785844109993857,0,0,9,7,0,0.0,
TXP11454,62,Freelancer,Jaipur,401019,203121,59484,0,0,0.5065121602717079,0.14833212391432826,0.654844284186036,0,0,6,5,0,0.0,
TXP11455,47,Architect,Mumbai,462652,269561,87145,0,0,0.5826431097239394,0.1883597174550202,0.7710028271789595,0,0,1,8,0,0.0,
TXP11456,34,Accountant,Mumbai,570238,195098,18063,0,1,0.3421343368909122,0.03167624746158622,0.3738105843524984,1,0,0,8,0,0.04,Low
TXP11457,36,Freelancer,Jaipur,216457,82406,11821,0,1,0.3807037887432608,0.05461130848159219,0.43531509722485295,1,0,6,5,0,0.018,Low
TXP11458,57,Teacher,Kolkata,352382,76143,11394,3,0,0.21608084408397704,0.032334228195537794,0.24841507227951484,0,0,9,6,0,0.002,Low
TXP11459,48,Business Owner,Chennai,630849,251055,111180,0,0,0.39796369654227876,0.17623868786349825,0.574202384405777,0,0,2,2,0,0.0,
TXP11460,30,Freelancer,Pune,519190,111675,84454,0,0,0.2150946666923477,0.16266492035670949,0.3777595870490572,0,0,6,9,0,0.008,Low
TXP11461,27,Doctor,Hyderabad,615128,570290,75928,7,1,0.9271078539751076,0.12343447217489693,1.0505423261500046,3,1,4,4,0,1.0,High
TXP11462,31,Business Owner,Lucknow,1019602,581138,35746,1,0,0.5699655355717231,0.03505877783684222,0.6050243134085653,0,0,2,7,0,0.002,Low
TXP11463,43,Engineer,Pune,644092,153335,44568,1,0,0.23806381697024648,0.06919508393210907,0.3072589009023556,0,0,5,9,0,0.0,
TXP11464,52,Business Owner,Ahmedabad,890983,440193,65567,1,0,0.4940531974235199,0.0735895073194438,0.5676427047429636,0,0,2,0,0,0.01,Low
TXP11465,33,Teacher,Ahmedabad,346522,55643,41906,2,0,0.1605756633056487,0.12093315864504996,0.28150882195069865,0,0,9,0,0,0.004,Low
TXP11466,66,Freelancer,Mumbai,222925,71107,14812,2,0,0.31897274868229225,0.06644387125714926,0.38541661993944154,0,0,6,8,0,0.006,Low
TXP11467,57,Engineer,Ahmedabad,694631,138812,273741,1,0,0.1998355961654461,0.39408117403340764,0.5939167701988538,1,0,5,0,0,0.022,Low
TXP11468,49,Business Owner,Kolkata,1905965,588207,288824,2,0,0.3086137468421508,0.15153688551468678,0.4601506323568376,0,0,2,6,1,0.006,Low
TXP11469,64,Engineer,Chennai,1018831,232386,75224,1,0,0.22809082173589143,0.0738336387487228,0.30192446048461424,0,0,5,2,0,0.002,Low
TXP11470,26,Consultant,Ahmedabad,766410,243708,77734,0,0,0.31798645633538186,0.10142612961730667,0.4194125859526885,0,0,3,0,0,0.0,
TXP11471,29,Architect,Bangalore,776112,778157,33357,2,1,1.0026349289793226,0.04297962149792813,1.0456145504772507,2,1,1,1,0,0.982,High
TXP11472,28,Pharmacist,Chennai,321937,91837,52945,1,0,0.2852638870337985,0.16445764233374852,0.44972152936754706,0,0,8,2,0,0.0,
TXP11473,28,Freelancer,Kolkata,675410,300881,82262,2,1,0.44547904235945573,0.1217956500495995,0.5672746924090553,1,0,6,6,0,0.06,Low
TXP11474,46,Freelancer,Pune,566434,319176,103252,0,0,0.5634831242474851,0.18228425553550812,0.7457673797829932,0,0,6,9,0,0.002,Low
TXP11475,32,Engineer,Chennai,527409,174186,57585,0,0,0.3302674015801778,0.10918471243380375,0.43945211401398154,0,0,5,2,0,0.0,
TXP11476,58,Lawyer,Chennai,1209295,286064,229108,3,0,0.23655435605042607,0.18945583997287677,0.4260101960233028,0,0,7,2,0,0.022,Low
TXP11477,43,Teacher,Pune,334731,343002,60431,0,0,1.024709393513,0.18053601249958923,1.2052454060125892,1,1,9,9,0,0.086,Low
TXP11478,65,Freelancer,Kolkata,381296,378731,47190,3,0,0.9932729428055893,0.12376211657085309,1.1170350593764424,1,0,6,6,0,0.074,Low
TXP11479,58,Architect,Ahmedabad,726053,295676,136571,3,0,0.40723748817235106,0.18810059320738293,0.595338081379734,0,0,1,0,0,0.014,Low
TXP11480,41,Engineer,Mumbai,440496,156268,34427,2,0,0.35475464022374775,0.07815507972830628,0.4329097199520541,0,0,5,8,0,0.0,
TXP11481,40,Architect,Lucknow,813459,821845,69807,1,0,1.0103090629029858,0.08581501956460005,1.096124082467586,1,0,1,7,0,0.018,Low
TXP11482,47,Business Owner,Pune,777604,274009,21917,1,0,0.3523760165842768,0.028185297400733535,0.38056131398501036,0,0,2,9,0,0.0,
TXP11483,26,Business Owner,Pune,779978,769667,98321,2,1,0.986780396370154,0.12605611953157653,1.1128365159017306,2,1,2,9,0,0.98,High
TXP11484,55,Engineer,Pune,463546,455225,69507,5,1,0.9820492464609769,0.14994628364822477,1.1319955301092017,3,1,5,9,0,0.994,High
TXP11485,58,Doctor,Pune,951900,521480,151574,1,0,0.5478306544805127,0.15923311272192459,0.7070637672024372,0,0,4,9,0,0.002,Low
TXP11486,61,Teacher,Lucknow,312993,58766,14700,3,0,0.18775499771560386,0.04696590658577029,0.23472090430137416,0,0,9,7,0,0.008,Low
TXP11487,36,Business Owner,Lucknow,660801,252752,66046,1,0,0.3824933678974457,0.09994839596187052,0.4824417638593162,0,0,2,7,0,0.0,
TXP11488,48,Engineer,Ahmedabad,509148,127936,26391,3,0,0.25127467848248447,0.05183365151193759,0.30310832999442205,0,0,5,0,0,0.004,Low
TXP11489,32,Teacher,Jaipur,348077,116553,48446,0,0,0.3348483237904257,0.1391818476946193,0.47403017148504495,0,0,9,5,0,0.0,
TXP11490,27,Consultant,Jaipur,537424,292671,26027,0,0,0.5445811872934592,0.048429173241239694,0.5930103605346989,0,0,3,5,0,0.014,Low
TXP11491,37,Consultant,Delhi,542697,210230,99177,0,0,0.38738006659332924,0.18274838445762553,0.5701284510509548,0,0,3,3,0,0.006,Low
TXP11492,60,Architect,Pune,987807,967627,60764,6,1,0.9795709080822468,0.06151404069823356,1.0410849487804803,3,1,1,9,1,1.0,High
TXP11493,57,Accountant,Pune,463943,112993,260941,2,1,0.24354931532537402,0.562441937910476,0.8059912532358501,2,1,0,9,0,0.974,High
TXP11494,34,Lawyer,Chennai,819239,417931,141861,0,0,0.5101453910275268,0.17316192222294105,0.6833073132504678,0,0,7,2,0,0.008,Low
TXP11495,64,Freelancer,Jaipur,394914,170221,40488,3,0,0.4310330856844781,0.10252358741396861,0.5335566730984468,0,0,6,5,0,0.0,
TXP11496,26,Accountant,Ahmedabad,507864,183150,12350,0,0,0.36062804215301736,0.02431753382795394,0.3849455759809713,0,0,0,0,0,0.04,Low
TXP11497,51,Doctor,Mumbai,924269,851782,100768,0,0,0.9215736977005612,0.10902453722888034,1.0305982349294416,1,1,4,8,0,0.676,High
TXP11498,52,Lawyer,Delhi,1137035,341577,40043,0,0,0.3004102776079892,0.035217033776444875,0.3356273113844341,0,0,7,3,0,0.0,
TXP11499,32,Accountant,Delhi,519404,302256,102510,1,0,0.5819285180707118,0.19736082124896998,0.7792893393196818,0,0,0,3,0,0.016,Low
TXP11500,26,Lawyer,Ahmedabad,590880,226921,74368,0,0,0.38403906038451124,0.12585973463308964,0.5098987950176008,0,0,7,0,0,0.002,Low
TXP11501,48,Lawyer,Mumbai,1218610,402524,80642,0,1,0.33031404633147604,0.06617539655837389,0.3964894428898499,1,0,7,8,0,0.01,Low
